project,cve_id,commit,file_path,file_added_lines,file_removed_lines,file_total_lines,is_added_file,is_removed_file,is_modified_file
openjpeg,CVE-2017-14152,4241ae6fbbf1,src/lib/openjp2/j2k.c,10,4,14,False,False,True
openjpeg,CVE-2017-14039,c535531f0336,src/lib/openjp2/j2k.c,6,1,7,False,False,True
openjpeg,CVE-2017-14039,c535531f0336,src/lib/openjp2/t2.c,18,0,18,False,False,True
openjpeg,CVE-2017-14164,dcac91b8c72f,src/lib/openjp2/j2k.c,20,5,25,False,False,True
binutils,CVE-2014-8484,bd25671c6f20,bfd/srec.c,15,3,18,False,False,True
binutils,CVE-2014-8485,493a33860c71,bfd/elf.c,30,4,34,False,False,True
binutils,CVE-2014-8738,bb0d867169d7,bfd/archive.c,7,2,9,False,False,True
binutils,CVE-2017-7299,d7f399a8de4c,bfd/elflink.c,6,0,6,False,False,True
binutils,CVE-2017-7303,a55c9876bb11,bfd/elf.c,7,1,8,False,False,True
binutils,CVE-2017-7304,4f3ca05b487e,bfd/elf.c,10,0,10,False,False,True
binutils,CVE-2017-6965,03f7786e2f44,binutils/readelf.c,25,5,30,False,False,True
binutils,CVE-2017-6966,f84ce13b6708,binutils/readelf.c,84,25,109,False,False,True
binutils,CVE-2017-7209,f055032e4e92,binutils/readelf.c,12,4,16,False,False,True
binutils,CVE-2017-6969,b32e566ba6ee,binutils/readelf.c,20,17,37,False,False,True
binutils,CVE-2017-9038,f32ba72991d2,binutils/readelf.c,3,3,6,False,False,True
binutils,CVE-2017-9039,82156ab704b0,binutils/readelf.c,14,3,17,False,False,True
binutils,CVE-2017-9040,7296a62a2a23,binutils/readelf.c,21,5,26,False,False,True
binutils,CVE-2017-9043,ddef72cdc10d,binutils/readelf.c,14,6,20,False,False,True
binutils,CVE-2017-8392,97e83a100aa8,bfd/dwarf2.c,1,1,2,False,False,True
binutils,CVE-2017-8394,7eacd66b086c,bfd/bfd-in2.h,12,0,12,False,False,True
binutils,CVE-2017-8394,7eacd66b086c,bfd/elf.c,4,2,6,False,False,True
binutils,CVE-2017-8394,7eacd66b086c,bfd/section.c,12,12,24,False,False,True
binutils,CVE-2017-8395,e63d123268f2,bfd/compress.c,9,10,19,False,False,True
binutils,CVE-2017-8397,04b31182bf3f,bfd/reloc.c,4,1,5,False,False,True
binutils,CVE-2017-8398,d949ff5607b9,binutils/dwarf.c,50,16,66,False,False,True
binutils,CVE-2017-8396,a941291cab71,bfd/reloc.c,20,12,32,False,False,True
binutils,CVE-2017-8421,39ff1b79f687,binutils/objdump.c,8,0,8,False,False,True
binutils,CVE-2017-9954,04e15b4a9462,bfd/tekhex.c,5,1,6,False,False,True
binutils,CVE-2017-9955,0630b49c470c,bfd/compress.c,1,7,8,False,False,True
binutils,CVE-2017-9955,0630b49c470c,bfd/libbfd.c,16,1,17,False,False,True
binutils,CVE-2017-13710,0c54f6929520,bfd/elf.c,12,2,14,False,False,True
binutils,CVE-2017-12967,de25939739ff,bfd/tekhex.c,1,1,2,False,False,True
binutils,CVE-2017-13757,90efb6422939,bfd/elf32-i386.c,13,6,19,False,False,True
binutils,CVE-2017-13757,90efb6422939,bfd/elf64-x86-64.c,11,3,14,False,False,True
binutils,CVE-2017-14129,e4f272300385,bfd/dwarf2.c,23,0,23,False,False,True
binutils,CVE-2017-12799,30326b094b8f,bfd/elf.c,1,1,2,False,False,True
binutils,CVE-2017-14128,7e8b60085eb3,bfd/dwarf2.c,3,3,6,False,False,True
binutils,CVE-2017-14130,2a143b99fc4a,bfd/elf-attrs.c,3,1,4,False,False,True
binutils,CVE-2017-12448,a541116faa57,bfd/archive.c,6,1,7,False,False,True
binutils,CVE-2017-14529,4d465c689a8f,bfd/peXXigen.c,3,2,5,False,False,True
binutils,CVE-2017-14745,94670f6cf11f,bfd/elfxx-x86.c,2,0,2,False,False,True
binutils,CVE-2017-14729,56933f9e3e90,bfd/elf32-i386.c,4,0,4,False,False,True
binutils,CVE-2017-14729,56933f9e3e90,bfd/elf64-x86-64.c,4,0,4,False,False,True
binutils,CVE-2017-14974,e70c19e3a4c2,bfd/elf32-i386.c,1,1,2,False,False,True
binutils,CVE-2017-14974,e70c19e3a4c2,bfd/elf64-x86-64.c,1,1,2,False,False,True
binutils,CVE-2017-14930,a26a013f22a1,bfd/dwarf2.c,6,2,8,False,False,True
binutils,CVE-2017-14938,bd61e135492e,bfd/elf.c,3,2,5,False,False,True
binutils,CVE-2017-14939,515f23e63c00,bfd/dwarf2.c,4,3,7,False,False,True
binutils,CVE-2017-14940,0d76029f9218,bfd/dwarf2.c,2,1,3,False,False,True
binutils,CVE-2017-15021,52b36c51e5bf,bfd/opncls.c,1,1,2,False,False,True
binutils,CVE-2017-15024,52a93b95ec07,bfd/dwarf2.c,51,25,76,False,False,True
binutils,CVE-2017-15025,d8010d3e75ec,bfd/dwarf2.c,2,0,2,False,False,True
binutils,CVE-2017-15020,1da5c9a485f3,bfd/dwarf1.c,38,18,56,False,False,True
binutils,CVE-2017-15022,11855d8a1f11,bfd/dwarf2.c,4,2,6,False,False,True
binutils,CVE-2017-15023,c361faae8d96,bfd/dwarf2.c,7,0,7,False,False,True
binutils,CVE-2017-14932,e338894dc2e6,bfd/dwarf2.c,1,1,2,False,False,True
binutils,CVE-2017-14933,33e0a9a056bd,bfd/dwarf2.c,7,30,37,False,False,True
binutils,CVE-2017-15938,1b86808a8607,bfd/dwarf2.c,43,15,58,False,False,True
binutils,CVE-2017-15939,a54018b72d75,bfd/dwarf2.c,13,22,35,False,False,True
binutils,CVE-2017-14934,19485196044b,binutils/dwarf.c,10,1,11,False,False,True
binutils,CVE-2017-15225,b55ec8b676ed,bfd/dwarf2.c,4,0,4,False,False,True
binutils,CVE-2017-16829,cf54ebff3b73,bfd/elf-properties.c,9,9,18,False,False,True
binutils,CVE-2017-15996,d91f0b20e561,binutils/elfcomm.c,11,0,11,False,False,True
binutils,CVE-2017-16830,6ab2c4ed51f9,binutils/readelf.c,17,16,33,False,False,True
binutils,CVE-2017-16828,bf59c5d5f4f5,binutils/dwarf.c,40,25,65,False,False,True
binutils,CVE-2017-16831,6cee897971d4,bfd/coffgen.c,15,2,17,False,False,True
binutils,CVE-2017-17080,80a043787304,bfd/elf.c,10,0,10,False,False,True
binutils,CVE-2017-17124,b0029dce6867,bfd/coffgen.c,2,2,4,False,False,True
binutils,CVE-2017-17122,d785b7d4b877,binutils/objdump.c,10,1,11,False,False,True
binutils,CVE-2017-17126,f425ec6600b6,binutils/readelf.c,4,0,4,False,False,True
binutils,CVE-2018-7208,eb77f6a46217,bfd/coffgen.c,2,1,3,False,False,True
binutils,CVE-2018-6543,f2023ce7e8d7,binutils/objdump.c,5,2,7,False,False,True
binutils,CVE-2018-6759,64e234d417d5,bfd/opncls.c,17,5,22,False,False,True
binutils,CVE-2018-6872,ef135d4314fd,bfd/elf.c,2,0,2,False,False,True
binutils,CVE-2018-7570,01f7e10cf2dc,bfd/elf.c,46,38,84,False,False,True
binutils,CVE-2018-7568,eef104664efb,bfd/dwarf1.c,15,2,17,False,False,True
binutils,CVE-2018-7569,12c963421d04,bfd/dwarf2.c,21,15,36,False,False,True
binutils,CVE-2018-7643,d11ae95ea340,binutils/dwarf.c,15,0,15,False,False,True
binutils,CVE-2018-10372,6aea08d9f3e3,binutils/dwarf.c,12,1,13,False,False,True
binutils,CVE-2018-10373,6327533b1fd2,bfd/dwarf2.c,1,1,2,False,False,True
binutils,CVE-2018-8945,95a6d2356616,bfd/elf-attrs.c,9,0,9,False,False,True
binutils,CVE-2018-8945,95a6d2356616,bfd/elf.c,1,0,1,False,False,True
binutils,CVE-2018-17360,cf93e9c2cf8f,bfd/peXXigen.c,6,5,11,False,False,True
binutils,CVE-2018-18605,ab419ddbb2cd,bfd/merge.c,3,0,3,False,False,True
binutils,CVE-2018-18606,45a0eaf77022,bfd/merge.c,11,4,15,False,False,True
binutils,CVE-2018-18607,102def4da826,bfd/elflink.c,14,6,20,False,False,True
binutils,CVE-2018-19932,beab45322376,bfd/elf.c,10,1,11,False,False,True
binutils,CVE-2018-20002,c2f5dc30afa3,bfd/syms.c,10,3,13,False,False,True
binutils,CVE-2018-20002,c2f5dc30afa3,binutils/nm.c,3,6,9,False,False,True
binutils,CVE-2018-1000876,3a551c7a1b80,bfd/aoutx.h,21,19,40,False,False,True
binutils,CVE-2018-1000876,3a551c7a1b80,bfd/elf.c,24,8,32,False,False,True
binutils,CVE-2018-20651,54025d5812ff,bfd/elflink.c,1,1,2,False,False,True
binutils,CVE-2018-20671,11fa9f134fd6,binutils/objdump.c,10,3,13,False,False,True
binutils,CVE-2019-17451,336bfbeb1848,bfd/dwarf2.c,10,1,11,False,False,True
binutils,CVE-2020-19724,805f38bc551d,binutils/nm.c,2,0,2,False,False,True
binutils,CVE-2020-16590,c98a4545dc7b,binutils/readelf.c,1,1,2,False,False,True
binutils,CVE-2020-16591,001890e1f926,binutils/readelf.c,3,1,4,False,False,True
binutils,CVE-2020-16593,aec72fda3b32,bfd/dwarf2.c,7,5,12,False,False,True
binutils,CVE-2020-16599,8d55d10ac0d1,bfd/elf.c,6,2,8,False,False,True
binutils,CVE-2020-35448,8642dafaef21,bfd/elf.c,3,1,4,False,False,True
binutils,CVE-2020-35448,8642dafaef21,bfd/elfcode.h,4,4,8,False,False,True
binutils,CVE-2021-20294,372dd157272e,binutils/readelf.c,2,2,4,False,False,True
binutils,CVE-2021-45078,161e87d12167,binutils/stabs.c,43,44,87,False,False,True
binutils,CVE-2022-38533,45d92439aebd,bfd/elf.c,75,65,140,False,False,True
binutils,CVE-2023-25586,5830876a0cca,bfd/compress.c,1,0,1,False,False,True
binutils,CVE-2022-48063,75393a2d54bc,binutils/objdump.c,3,1,4,False,False,True
binutils,CVE-2022-48064,8f2c64de86bc,bfd/dwarf2.c,9,3,12,False,False,True
binutils,CVE-2022-48065,d28fbc7197ba,bfd/dwarf2.c,19,12,31,False,False,True
binutils,CVE-2023-1579,11d171f1910b,bfd/dwarf2.c,1,1,2,False,False,True
binutils,CVE-2018-17358,0bbd2b1ad042,bfd/syms.c,1,1,2,False,False,True
